LATITUDE,LONGITUDE,YEAR,DATE,CLASSIFICATION,IMPACT_TYPE,ROAD_CONDITION,ENVIRONMENT,LIGHT,PEDESTRIANS,BICYCLES,MOTORCYCLES,INJURIES,FATAL,MAJOR,MINOR
45.42609634205804,-75.67578584648422,2022,7/20/2022,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.44258664790363,-75.60801237959157,2022,7/20/2022,03 - P.D. only,99 - Other,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.34388304235316,-75.72933687660458,2022,7/20/2022,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.518120086364426,-75.40641187833769,2022,7/20/2022,03 - P.D. only,07 - SMV other,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.44366406434789,-75.63909821600829,2022,7/20/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.43559877723805,-75.64576187530784,2022,7/20/2022,02 - Non-fatal injury,05 - Turning movement,01 - Dry,01 - Clear,01 - Daylight,0,0,1,1,0,0,0
45.39692708228425,-75.69363282064043,2022,7/20/2022,03 - P.D. only,06 - SMV unattended vehicle,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.40163287317741,-75.68760071574314,2022,7/9/2022,03 - P.D. only,06 - SMV unattended vehicle,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.278668149029244,-75.77992256005744,2022,7/20/2022,02 - Non-fatal injury,05 - Turning movement,01 - Dry,01 - Clear,01 - Daylight,0,0,0,2,0,0,0
45.42322993495064,-75.68762325370642,2022,7/20/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.42494484070561,-75.69290277532895,2022,7/20/2022,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.40719035687678,-75.73300523380158,2022,7/20/2022,03 - P.D. only,01 - Approaching,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.30869813029271,-75.91562358199025,2022,7/20/2022,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.32210342054151,-75.83329912933014,2022,7/20/2022,03 - P.D. only,05 - Turning movement,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.40515288171377,-75.68959311970099,2022,7/20/2022,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.41722759485992,-75.71349876324663,2022,7/20/2022,02 - Non-fatal injury,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,1,0,0,0
45.250785358814326,-75.71992976270414,2022,7/20/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.417230536827354,-75.71349084016474,2022,7/20/2022,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.23507215393428,-75.90626609225929,2022,7/20/2022,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,05 - Dusk,0,0,0,0,0,0,0
45.361832658655345,-75.78780886020864,2022,9/8/2022,03 - P.D. only,06 - SMV unattended vehicle,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.28105680569943,-75.83741508616292,2022,9/8/2022,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.254222437358145,-75.56582731339908,2022,9/8/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.474858954493286,-75.51768959580127,2022,9/8/2022,03 - P.D. only,05 - Turning movement,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.423673767698176,-75.67633243929342,2022,9/8/2022,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.42322993495064,-75.68762325370642,2022,9/8/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.35265495242505,-75.70410102480959,2022,9/8/2022,02 - Non-fatal injury,05 - Turning movement,01 - Dry,01 - Clear,01 - Daylight,1,1,0,1,0,0,0
45.39629376790458,-75.75199330266135,2022,9/8/2022,03 - P.D. only,05 - Turning movement,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.347478123981666,-76.20113941605337,2022,9/9/2022,02 - Non-fatal injury,07 - SMV other,01 - Dry,01 - Clear,07 - Dark,0,0,0,1,0,0,1
45.395454544484565,-75.60009574785776,2022,9/9/2022,02 - Non-fatal injury,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,1,0,0,0
45.3005522778753,-75.87485237535168,2022,9/9/2022,02 - Non-fatal injury,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,0,0,0,1,0,0,1
45.30055129255217,-75.87485320478987,2022,9/9/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.37582935250932,-75.70093825994128,2022,9/9/2022,02 - Non-fatal injury,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,1,0,1,0,0,1
45.39572609396384,-75.60710206430443,2022,9/9/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.42041028816776,-75.65716265675343,2022,9/9/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.424107090574225,-75.6752782679891,2022,9/9/2022,02 - Non-fatal injury,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,0,1,0,1,0,0,0
45.42448214243022,-75.66218231679677,2022,9/9/2022,02 - Non-fatal injury,05 - Turning movement,01 - Dry,01 - Clear,01 - Daylight,0,0,0,2,0,0,1
45.33285702601154,-75.72935950559066,2022,9/9/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.42436859372084,-75.61028601648599,2022,9/9/2022,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.424712470447496,-75.63546315268677,2022,9/9/2022,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.358009496231944,-75.7945092244207,2022,9/9/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.259732656356526,-75.82568374366305,2022,9/9/2022,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.287817629744644,-75.86790702800705,2022,9/9/2022,02 - Non-fatal injury,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,1,0,0,0
45.26870306454577,-75.75116853216372,2022,9/9/2022,02 - Non-fatal injury,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,1,0,0,0
,-79.23728992031724,2022,9/9/2022,03 - P.D. only,07 - SMV other,01 - Dry,01 - Clear,03 - Dawn,0,0,0,0,0,0,0
45.40872657686453,-75.66496826633637,2022,9/9/2022,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.37307981839545,-75.69097068871237,2022,9/9/2022,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.43023976262628,-75.69228883026449,2022,9/9/2022,02 - Non-fatal injury,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,1,0,0,0
45.39738817592596,-75.74937855339073,2022,9/9/2022,02 - Non-fatal injury,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,1,0,0,0
45.27140402928059,-75.70959653393159,2022,9/9/2022,03 - P.D. only,99 - Other,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.29822765469437,-75.67724712280396,2022,9/9/2022,02 - Non-fatal injury,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,2,0,0,1
45.341614091935945,-75.72802540473585,2022,9/9/2022,02 - Non-fatal injury,05 - Turning movement,01 - Dry,01 - Clear,01 - Daylight,0,1,0,1,0,0,0
45.440876573290296,-75.4792002704516,2022,9/8/2022,03 - P.D. only,06 - SMV unattended vehicle,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.43248031561377,-75.56497551828689,2022,9/9/2022,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.46819497472803,-75.54525203712682,2022,9/9/2022,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.32273972606076,-75.70093719692831,2022,9/9/2022,02 - Non-fatal injury,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,1,0,0,1
45.39369738115196,-75.65352518205509,2022,9/9/2022,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.338405024147235,-75.70140787734249,2022,9/9/2022,02 - Non-fatal injury,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,0,0,0,1,0,0,0
45.42447963767764,-75.66217452682793,2022,9/9/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.28315325561301,-75.91181970758007,2022,9/9/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.28965426452999,-75.92131912926499,2022,9/9/2022,02 - Non-fatal injury,07 - SMV other,01 - Dry,01 - Clear,01 - Daylight,0,0,1,1,0,0,1
45.41488548846607,-75.7060382238814,2022,9/9/2022,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.409715080012084,-75.61941591975963,2022,9/9/2022,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.377050214478544,-75.6895841740558,2022,9/9/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.40665449391327,-75.62748607242148,2022,9/9/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.46085265895696,-75.48780963170586,2022,9/9/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.16498315918044,-75.62694337245601,2022,9/9/2022,02 - Non-fatal injury,05 - Turning movement,01 - Dry,01 - Clear,07 - Dark,0,0,0,1,0,1,0
45.39604998717391,-75.71130862620082,2022,9/9/2022,03 - P.D. only,07 - SMV other,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.42310382951125,-75.62021041579423,2022,9/9/2022,03 - P.D. only,07 - SMV other,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.40941288478029,-75.69427204682718,2022,9/9/2022,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.260347680249964,-75.69991632265977,2022,9/9/2022,02 - Non-fatal injury,05 - Turning movement,01 - Dry,01 - Clear,07 - Dark,0,0,1,1,0,0,1
45.39951244393001,-75.71336240787815,2022,9/9/2022,03 - P.D. only,06 - SMV unattended vehicle,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.37496831461533,-75.68302605633328,2022,9/10/2022,03 - P.D. only,07 - SMV other,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.35342696570679,-75.73503394855261,2022,9/9/2022,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.43428021337885,-75.69967255671904,2022,9/8/2022,03 - P.D. only,06 - SMV unattended vehicle,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.38058057914302,-75.74694503919326,2022,9/10/2022,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.32869812880444,-75.74897241017621,2022,9/10/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.47323699674831,-75.38007327335741,2022,9/10/2022,03 - P.D. only,05 - Turning movement,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.309586753794335,-75.91777632118662,2022,9/10/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.3438832504664,-75.72933704604964,2022,9/10/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.36437831145204,-75.74815673028621,2022,9/9/2022,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.4217423674118,-75.46550652507896,2022,9/10/2022,02 - Non-fatal injury,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,1,0,0,0
45.408900445327895,-75.70142593770018,2022,9/10/2022,02 - Non-fatal injury,07 - SMV other,01 - Dry,01 - Clear,01 - Daylight,0,0,1,1,0,0,1
45.473157914116385,-75.45586789836344,2022,9/10/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.41249882232024,-75.6140066768106,2022,9/10/2022,03 - P.D. only,07 - SMV other,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.46728232702117,-75.46628533089603,2022,9/10/2022,03 - P.D. only,05 - Turning movement,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.464389481021556,-75.47640208004746,2022,9/10/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.46414526021102,-75.54012558566573,2022,9/10/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.33801138220925,-75.72598443073484,2022,9/10/2022,03 - P.D. only,05 - Turning movement,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.41940345775968,-75.6566740900784,2022,9/10/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.46844322153884,-75.54718153402153,2022,9/10/2022,02 - Non-fatal injury,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,2,0,0,2
45.42405565539027,-75.68063332631007,2022,9/10/2022,03 - P.D. only,01 - Approaching,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.34446364298029,-75.8063669414902,2022,9/9/2022,03 - P.D. only,99 - Other,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.275719700968565,-75.95030706803642,2022,9/10/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.33680801897718,-75.71947973154235,2022,9/10/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.41397112104676,-75.69241852525943,2022,9/10/2022,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.42153460435381,-75.64739529281637,2022,9/10/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.259718211739106,-75.7095997833111,2022,9/10/2022,02 - Non-fatal injury,07 - SMV other,01 - Dry,01 - Clear,01 - Daylight,0,0,0,1,0,0,1
45.460271448474785,-75.52025937253245,2022,9/10/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,05 - Dusk,0,0,0,0,0,0,0
45.29353680628248,-75.89558359668432,2022,9/10/2022,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.35887122384953,-76.24167915477824,2022,9/10/2022,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.16971227799817,-75.87700451174877,2022,9/10/2022,03 - P.D. only,07 - SMV other,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.42884540091202,-75.6834906222298,2022,9/10/2022,02 - Non-fatal injury,07 - SMV other,01 - Dry,01 - Clear,07 - Dark,2,0,0,3,0,1,1
45.28642360820817,-75.93526640751315,2022,9/10/2022,02 - Non-fatal injury,07 - SMV other,00 - Unknown,01 - Clear,07 - Dark,1,0,0,1,0,0,1
45.23476136667743,-75.83950196957741,2022,9/11/2022,03 - P.D. only,07 - SMV other,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.27754890565881,-75.70628930250801,2022,9/10/2022,03 - P.D. only,07 - SMV other,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.381090242888895,-75.66909668410271,2022,9/10/2022,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.405150408393034,-75.68959330197363,2022,9/11/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.31237624096291,-75.90531015567919,2022,9/11/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.375478113721044,-75.66596666961642,2022,9/11/2022,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.43774829041662,-75.6028431844182,2022,9/11/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.467268035440625,-75.46629306957249,2022,9/11/2022,02 - Non-fatal injury,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,0,1,0,1,0,0,1
45.417025880556054,-75.70069292830159,2022,9/10/2022,03 - P.D. only,05 - Turning movement,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.42170569312044,-75.6233911917648,2022,9/11/2022,02 - Non-fatal injury,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,1,0,0,0
45.42875375797962,-75.68577952318597,2022,9/11/2022,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.38485115179015,-75.7405051477961,2022,8/24/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.30688997092337,-75.90482494934793,2022,9/11/2022,03 - P.D. only,06 - SMV unattended vehicle,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.43246673562995,-75.68908745668496,2022,9/11/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.43801934354508,-75.62074409040807,2022,9/11/2022,03 - P.D. only,07 - SMV other,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.405320153832,-75.70219934657838,2022,9/11/2022,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.471411983459134,-75.5068587354131,2022,9/11/2022,02 - Non-fatal injury,06 - SMV unattended vehicle,01 - Dry,01 - Clear,07 - Dark,0,0,0,1,0,0,1
45.39709209897116,-75.7444183597205,2022,8/31/2022,03 - P.D. only,06 - SMV unattended vehicle,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.282311218615526,-75.74583537729943,2022,8/23/2022,03 - P.D. only,06 - SMV unattended vehicle,01 - Dry,01 - Clear,01 - Daylight,0,0,1,0,0,0,0
45.425297486601636,-75.68762141700411,2022,9/16/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.33341107981057,-75.65109912923636,2022,9/12/2022,03 - P.D. only,07 - SMV other,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.40614522269737,-75.70561754147417,2022,9/2/2022,03 - P.D. only,06 - SMV unattended vehicle,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.43613732025892,-75.6819631946423,2022,9/14/2022,03 - P.D. only,99 - Other,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.34825794066179,-75.78915858384457,2022,8/19/2022,02 - Non-fatal injury,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,1,0,0,0
45.40965796661188,-75.69447818828034,2022,9/6/2022,02 - Non-fatal injury,07 - SMV other,01 - Dry,01 - Clear,01 - Daylight,1,0,0,1,0,0,0
45.42677767743814,-75.68830982153086,2022,9/16/2022,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.388828413727495,-75.67723452343378,2022,9/16/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.427292138382015,-75.66278923351324,2022,9/16/2022,03 - P.D. only,05 - Turning movement,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.38697674886456,-75.69152164499538,2022,9/16/2022,02 - Non-fatal injury,03 - Rear end,01 - Dry,01 - Clear,07 - Dark,0,0,0,1,0,0,0
45.272053900100744,-75.76166114596343,2022,9/17/2022,03 - P.D. only,06 - SMV unattended vehicle,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.245200853009614,-75.50510776911922,2022,9/17/2022,03 - P.D. only,07 - SMV other,01 - Dry,01 - Clear,01 - Daylight,0,0,1,0,0,0,0
45.44051465903872,-75.6781845754809,2022,9/12/2022,03 - P.D. only,06 - SMV unattended vehicle,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.35821223033834,-76.24270612962464,2022,9/17/2022,02 - Non-fatal injury,07 - SMV other,01 - Dry,01 - Clear,01 - Daylight,0,0,1,1,0,1,0
45.34754434963985,-75.78878638022424,2022,9/17/2022,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.317841851835006,-75.78782772268602,2022,9/17/2022,04 - Non-reportable,07 - SMV other,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.30205175043945,-75.90745244703405,2022,9/17/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.43524481151257,-75.6090495988083,2022,9/13/2022,03 - P.D. only,04 - Sideswipe,02 - Wet,02 - Rain,01 - Daylight,0,0,0,0,0,0,0
45.39258146745227,-75.55196654967892,2022,9/17/2022,02 - Non-fatal injury,05 - Turning movement,01 - Dry,01 - Clear,01 - Daylight,0,0,0,1,0,0,0
45.40063888956598,-75.6942307083443,2022,9/14/2022,03 - P.D. only,06 - SMV unattended vehicle,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.432017306334316,-75.60497377920015,2022,9/22/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.39790391826198,-75.66991518099543,2022,9/17/2022,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.36711482836664,-75.97205813910645,2022,9/15/2022,03 - P.D. only,07 - SMV other,01 - Dry,01 - Clear,05 - Dusk,0,0,0,0,0,0,0
45.42423815927043,-75.63736423793563,2022,9/16/2022,03 - P.D. only,05 - Turning movement,01 - Dry,01 - Clear,05 - Dusk,0,0,0,0,0,0,0
45.39981995994828,-75.68657526828672,2022,9/17/2022,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.270608292646074,-75.70507551812338,2022,9/17/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.36635982533596,-75.66077137951267,2022,9/17/2022,02 - Non-fatal injury,05 - Turning movement,01 - Dry,01 - Clear,01 - Daylight,0,0,0,2,0,0,0
45.432024391928444,-75.65052068369181,2022,9/17/2022,03 - P.D. only,01 - Approaching,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.369822867280874,-75.7198539897266,2022,9/17/2022,03 - P.D. only,07 - SMV other,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.30847582636464,-75.91594219978143,2022,9/17/2022,03 - P.D. only,05 - Turning movement,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.4422658873132,-75.66560863218378,2022,9/17/2022,03 - P.D. only,06 - SMV unattended vehicle,01 - Dry,01 - Clear,05 - Dusk,0,0,0,0,0,0,0
45.35113185705972,-75.73762796215388,2022,9/16/2022,03 - P.D. only,06 - SMV unattended vehicle,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.358009496231944,-75.7945092244207,2022,9/17/2022,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.406689406181215,-75.70887205230201,2022,9/17/2022,02 - Non-fatal injury,06 - SMV unattended vehicle,01 - Dry,01 - Clear,07 - Dark,0,0,0,1,0,0,0
45.4356339768425,-75.65918482227676,2022,9/17/2022,03 - P.D. only,06 - SMV unattended vehicle,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.42283307893177,-75.64231357052869,2022,9/17/2022,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.258471568028334,-75.92092047308486,2022,9/17/2022,03 - P.D. only,07 - SMV other,01 - Dry,01 - Clear,07 - Dark,0,0,0,0,0,0,0
45.446459237983056,-75.61511160888342,2022,9/18/2022,02 - Non-fatal injury,02 - Angle,01 - Dry,01 - Clear,07 - Dark,0,0,0,2,0,0,2
45.31069567500823,-75.90167852298184,2022,9/16/2022,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.35562983601733,-75.64397110044553,2022,9/18/2022,02 - Non-fatal injury,05 - Turning movement,02 - Wet,02 - Rain,01 - Daylight,0,0,0,1,0,0,1
45.39267597838571,-75.69584634142362,2022,9/16/2022,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.46234397938801,-75.48312588570464,2022,9/18/2022,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.41020328111871,-75.61969031327844,2022,9/18/2022,02 - Non-fatal injury,07 - SMV other,01 - Dry,01 - Clear,01 - Daylight,0,0,0,1,0,0,1
45.410191942849664,-75.7192418170209,2022,9/18/2022,03 - P.D. only,01 - Approaching,02 - Wet,02 - Rain,01 - Daylight,0,0,0,0,0,0,0
45.3341738351025,-75.70057066173943,2022,9/18/2022,02 - Non-fatal injury,03 - Rear end,02 - Wet,02 - Rain,01 - Daylight,0,0,0,1,0,0,1
45.321304900526236,-75.89399630857281,2022,9/17/2022,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,0,0,0,0,0,0,0
45.45713376545859,-75.45653120151326,2022,9/18/2022,03 - P.D. only,06 - SMV unattended vehicle,02 - Wet,02 - Rain,01 - Daylight,0,0,0,0,0,0,0
45.427486787814644,-75.68477538048874,2022,9/18/2022,03 - P.D. only,05 - Turning movement,02 - Wet,02 - Rain,01 - Daylight,0,0,0,0,0,0,0
