neighbourhood_id,neighbourhood_name,name,type,cuisine,latitude,longitude,osm_id,osm_type
portobello-south,Portobello South,GABRIEL PIZZA,,,45.4685869,-75.4545687,,
portobello-south,Portobello South,GABRIEL PIZZA,,,45.4582181,-75.4930905,,
portobello-south,Portobello South,GRILLED SHAWARMA,,,45.4512904,-75.4845242,,
portobello-south,Portobello South,HA NOI PHO,,,45.4588713,-75.4932063,,
portobello-south,Portobello South,HARVEY'S,,,45.4583265,-75.4947994,,
portobello-south,Portobello South,LI'S FUSION,,,45.4570906,-75.4893033,,
portobello-south,Portobello South,LITTLE CAESARS,,,45.4516361,-75.4831349,,
portobello-south,Portobello South,LONE STAR TEXAS GRILL,,,45.4556694,-75.5046424,,
portobello-south,Portobello South,MCDONALD'S,,,45.4600265,-75.4888253,,
portobello-south,Portobello South,PAPA JOHN'S PIZZA,,,45.4592772,-75.4885078,,
portobello-south,Portobello South,PIZZA HUT,,,45.4544122,-75.4849942,,
portobello-south,Portobello South,PIZZA PIZZA,,,45.4665356,-75.4659623,,
portobello-south,Portobello South,PIZZA PIZZA RESTAURANT,,,45.4662884,-75.4669658,,
portobello-south,Portobello South,RUMI RESTAURANT AFGHAN BBQ,,,45.4685811,-75.4556823,,
portobello-south,Portobello South,SHAWARMA CHEF,,,45.4598204,-75.4877727,,
portobello-south,Portobello South,SHAWARMA PALACE,,,45.4570867,-75.4985672,,
portobello-south,Portobello South,SUBWAY,,,45.4607568,-75.4868844,,
portobello-south,Portobello South,SUBWAY,,,45.4685811,-75.4556823,,
portobello-south,Portobello South,SWISS CHALET,,,45.4583265,-75.4947994,,
portobello-south,Portobello South,THE GREAT CANADIAN POUTINERIE,,,45.4582181,-75.4930905,,
portobello-south,Portobello South,THE KING BITES,,,45.4607568,-75.4868844,,
portobello-south,Portobello South,TIM HORTONS,,,45.4687825,-75.4537605,,
queensway-terrace-north,Queensway Terrace North,THE QUEENSVIEW CAFE,,,45.3533982,-75.7847759,,
queensway-terrace-north,Queensway Terrace North,THE QUEENSVIEW CAFE,,,45.3525726,-75.7864041,,
queenswood-chatelaine,Queenswood - Chatelaine,ANMOL INDIAN CUISINE,,,45.4875514,-75.5115717,,
queenswood-chatelaine,Queenswood - Chatelaine,MARROW BY MAKER FEED CO,,,45.4841179,-75.5197766,,
queenswood-chatelaine,Queenswood - Chatelaine,BAJA BURGER SHACK (PETRIE ISLAND),,,45.50557,-75.492737,,
queenswood-chatelaine,Queenswood - Chatelaine,JC'S RESTAURANT & PIZZA,,,45.4875979,-75.5111847,,
queenswood-chatelaine,Queenswood - Chatelaine,JOE'S PIZZA SHOP,,,45.487535,-75.5115704,,
queenswood-heights,Queenswood Heights,AH-SO FINE FOODS,,,45.4776536,-75.5132978,,
queenswood-heights,Queenswood Heights,CHILI THAI,,,45.4769137,-75.5139563,,
queenswood-heights,Queenswood Heights,FAMOUS WOK,,,45.4781702,-75.5155527,,
queenswood-heights,Queenswood Heights,GO GRILL,,,45.4781702,-75.5155571,,
queenswood-heights,Queenswood Heights,HIDDEN TASTE,,,45.4735948,-75.5204844,,
queenswood-heights,Queenswood Heights,HIDDEN TASTE,,,45.4735797,-75.5204774,,
queenswood-heights,Queenswood Heights,MEXI'S,,,45.4801585,-75.5105908,,
queenswood-heights,Queenswood Heights,MILANO PIZZERIA,,,45.4772338,-75.4977959,,
queenswood-heights,Queenswood Heights,OSTERIA ITALIA,,,45.4781702,-75.5155571,,
queenswood-heights,Queenswood Heights,ROUTE 55,,,45.4808998,-75.5102608,,
queenswood-heights,Queenswood Heights,ST. MARTHA'S BRASSERIE D'ORLEANS,,,45.4802156,-75.5089976,,
queenswood-heights,Queenswood Heights,UMI EATERY,,,45.4781702,-75.5155571,,
queenswood-heights,Queenswood Heights,WILLIES CHINESE TAKE OUT,,,45.4745306,-75.5177609,,
queenswood-heights,Queenswood Heights,CAFE SUNSHINE,,,45.4734038,-75.4953054,,
queenswood-heights,Queenswood Heights,REAL FRUIT BUBBLE TEA,,,45.4781702,-75.5155527,,
queenswood-heights,Queenswood Heights,STARBUCKS,,,45.4781702,-75.5155527,,
queenswood-heights,Queenswood Heights,A&W,,,45.4781702,-75.5155527,,
queenswood-heights,Queenswood Heights,AFRICAN BBQ HOUSE,,,45.4774353,-75.4985302,,
queenswood-heights,Queenswood Heights,BEAVERTAILS- YOKO,,,45.4811496,-75.5102079,,
queenswood-heights,Queenswood Heights,BLOOMING ONION,,,45.4808998,-75.5102608,,
queenswood-heights,Queenswood Heights,BOOSTER JUICE,,,45.4781702,-75.5155527,,
queenswood-heights,Queenswood Heights,FRY YAY,,,45.4764965,-75.5155348,,
queenswood-heights,Queenswood Heights,LA HA TACOS,,,45.4808998,-75.5102608,,
queenswood-heights,Queenswood Heights,MAMA ROSA,,,45.4661877,-75.4957745,,
queenswood-heights,Queenswood Heights,NEW YORK FRIES,,,45.4781702,-75.5155527,,
queenswood-heights,Queenswood Heights,PHO TRUC LIEN,,,45.4761462,-75.5144865,,
queenswood-heights,Queenswood Heights,SHAWARMA KITCHEN,,,45.4781702,-75.5155527,,
queenswood-heights,Queenswood Heights,SUBWAY,,,45.4781702,-75.5155527,,
queenswood-heights,Queenswood Heights,SUBWAY,,,45.4796963,-75.5113015,,
queenswood-heights,Queenswood Heights,THAI EXPRESS,,,45.4781702,-75.5155527,,
queenswood-heights,Queenswood Heights,TIM HORTONS,,,45.4749665,-75.5185321,,
queenswood-heights,Queenswood Heights,TIM HORTONS,,,45.4781702,-75.5155527,,
queenswood-heights,Queenswood Heights,WENDY'S,,,45.4755188,-75.5190153,,
rideau-crest-davidson-heights,Rideau Crest - Davidson Heights,AROY THAI,,,45.2848213,-75.7225639,,
rideau-crest-davidson-heights,Rideau Crest - Davidson Heights,FAST & FRIENDLY FOOD SERVICES,,,45.2961135,-75.7108971,,
rideau-crest-davidson-heights,Rideau Crest - Davidson Heights,TIM HORTONS,,,45.2848213,-75.7225639,,
rideau-crest-davidson-heights,Rideau Crest - Davidson Heights,TIM HORTONS,,,45.2739202,-75.7099862,,
rideau-crest-davidson-heights,Rideau Crest - Davidson Heights,TIM HORTONS,,,45.2959365,-75.7040863,,
riverside-park-mooney-s-bay,Riverside Park - Mooney's Bay,BOOM J'S CUISINE,,,45.3698605,-75.6912714,,
riverside-park-mooney-s-bay,Riverside Park - Mooney's Bay,FROM AFRICA,,,45.3698605,-75.6912714,,
riverside-park-mooney-s-bay,Riverside Park - Mooney's Bay,HOUSE OF GREEK,,,45.3729457,-75.6894718,,
riverside-park-mooney-s-bay,Riverside Park - Mooney's Bay,I COOK PERSIAN CUISINE,,,45.36851,-75.6881584,,
riverside-park-mooney-s-bay,Riverside Park - Mooney's Bay,MELTWICH FOOD CO.,,,45.3730547,-75.6875365,,
riverside-park-mooney-s-bay,Riverside Park - Mooney's Bay,MILLS KITCHEN INC.,,,45.3698605,-75.6912714,,
riverside-park-mooney-s-bay,Riverside Park - Mooney's Bay,ROYAL FLAVOR RESTAURANT,,,45.3729105,-75.6894897,,
riverside-park-mooney-s-bay,Riverside Park - Mooney's Bay,SOLOSUYAH,,,45.3698605,-75.6912714,,
riverside-park-mooney-s-bay,Riverside Park - Mooney's Bay,JET BOX COFFEE STAND,,,45.3711583,-75.675865,,
riverside-park-mooney-s-bay,Riverside Park - Mooney's Bay,SCOTTY'S CORNER CAFE,,,45.3818422,-75.688383,,
riverside-park-mooney-s-bay,Riverside Park - Mooney's Bay,DAKGOGI BARRHAVEN,,,45.3676328,-75.6897596,,
riverside-park-mooney-s-bay,Riverside Park - Mooney's Bay,FRESHSLICE PIZZA,,,45.3725996,-75.6883043,,
riverside-park-mooney-s-bay,Riverside Park - Mooney's Bay,KELLY'S KRAVINGS,,,45.3698605,-75.6912714,,
riverside-park-mooney-s-bay,Riverside Park - Mooney's Bay,MEZBAAN EXPRESS,,,45.3725996,-75.6883043,,
riverside-park-mooney-s-bay,Riverside Park - Mooney's Bay,POPEYE'S SUPPLEMENTS,,,45.3676328,-75.6897596,,
riverside-park-mooney-s-bay,Riverside Park - Mooney's Bay,POPEYES LOUISIANA KITCHEN,,,45.3730797,-75.6875704,,
riverside-park-mooney-s-bay,Riverside Park - Mooney's Bay,SUBWAY BROOKFIELD,,,45.3730797,-75.6875704,,
riverside-park-mooney-s-bay,Riverside Park - Mooney's Bay,TASTY TROPICS,,,45.3664781,-75.691462,,
riverside-park-mooney-s-bay,Riverside Park - Mooney's Bay,TIM HORTON'S,,,45.3698605,-75.6912714,,
riverside-south-leitrim,Riverside South - Leitrim,CANTON RESTAURANT,,,45.2871182,-75.672203,,
riverside-south-leitrim,Riverside South - Leitrim,HOST INDIA,,,45.2871182,-75.672203,,
riverside-south-leitrim,Riverside South - Leitrim,RETAJ MEDITERRANEAN CUISINE,,,45.2852168,-75.6710585,,
riverside-south-leitrim,Riverside South - Leitrim,ANNI'S CAFE,,,45.2880538,-75.6728254,,
riverside-south-leitrim,Riverside South - Leitrim,STARBUCKS - BLANCA ST,,,45.2819666,-75.6681673,,
riverside-south-leitrim,Riverside South - Leitrim,DOMINOS,,,45.2699849,-75.6958059,,
riverside-south-leitrim,Riverside South - Leitrim,JIMMY JOHNS,,,45.2803192,-75.6692831,,
riverside-south-leitrim,Riverside South - Leitrim,MCDONALDS - EARL ARMSTRONG,,,45.2816032,-75.6655909,,
riverside-south-leitrim,Riverside South - Leitrim,MILANO PIZZA,,,45.2832025,-75.6862356,,
riverside-south-leitrim,Riverside South - Leitrim,NICKY T'S  EXPRESS,,,45.285518,-75.689393,,
riverside-south-leitrim,Riverside South - Leitrim,SUBWAY,,,45.27043,-75.698285,,
riverside-south-leitrim,Riverside South - Leitrim,SUBWAY,,,45.297884,-75.676894,,
riverside-south-leitrim,Riverside South - Leitrim,WINGS WIAZARD,,,45.2874903,-75.6733373,,
riverview,Riverview,168 SUSHI ASIAN BUFFET,,,45.4045938,-75.627051,,
riverview,Riverview,AAHAR TASTE OF INDIA,,,45.4084112,-75.6574298,,
riverview,Riverview,AFRICA WORLD MARKET,,,45.4204663,-75.6218781,,
riverview,Riverview,AH-SO SUSHI,,,45.412645,-75.6383958,,
riverview,Riverview,CHOPPED LEAF,,,45.4130367,-75.6452367,,
riverview,Riverview,CRAVINGS,,,45.421827,-75.621298,,
riverview,Riverview,DAL BORGO,,,45.4073017,-75.6341237,,
riverview,Riverview,ELEMENTS,,,45.4023177,-75.6505617,,
riverview,Riverview,INDULGENCE DINING,,,45.4045901,-75.6270101,,
riverview,Riverview,MID EAST FOOD,,,45.4119644,-75.6287357,,
riverview,Riverview,MID EAST FOOD,,,45.4107723,-75.6310612,,
riverview,Riverview,NAOKI SUSHI COUNTER,,,45.414201,-75.6501194,,
riverview,Riverview,ROGER'S ITALIAN BISTRO,,,45.4144745,-75.6471402,,
riverview,Riverview,SCHNITZEL WORKS,,,45.4208949,-75.6211286,,
riverview,Riverview,STANS DINER,,,45.4100919,-75.6210555,,
riverview,Riverview,FIGARO COFFEE HOUSE,,,45.4104359,-75.6398477,,
riverview,Riverview,FOOD FOR THOUGHT NET CAFE,,,45.4069609,-75.6316349,,
riverview,Riverview,HAPPY GOAT COFFEE COMPANY LRT CAFE-HURDMAN STATION,,,45.4123105,-75.6642318,,
riverview,Riverview,OTTAWA GENERAL CAFE 501,,,45.4028386,-75.6481867,,
riverview,Riverview,SECOND CUP,,,45.4012419,-75.6478314,,
riverview,Riverview,STARBUCKS,,,45.4134312,-75.6449593,,
riverview,Riverview,TOH - REHAB STARBUCKS,,,45.4031548,-75.6484435,,
riverview,Riverview,BURGER KING,,,45.4034081,-75.6264282,,
riverview,Riverview,CHICKPEAS,,,45.41449,-75.648399,,
riverview,Riverview,CORA,,,45.4113879,-75.6306076,,
riverview,Riverview,COZY'S EXPRESS,,,45.4111502,-75.626294,,
riverview,Riverview,DOMINO'S PIZZA,,,45.4107723,-75.6310612,,
riverview,Riverview,FIVE GUYS,,,45.4119768,-75.6460703,,
riverview,Riverview,KFC - TACO BELL,,,45.4185225,-75.6340206,,
riverview,Riverview,LAURIE'S EATS AND TREATS,,,45.4218364,-75.6212944,,
riverview,Riverview,LEBANESE PALACE CUISINE,,,45.4067275,-75.6283432,,
riverview,Riverview,MCDONALD'S,,,45.4131465,-75.6496399,,
riverview,Riverview,MUCHO BURRITO,,,45.4117477,-75.6470768,,
riverview,Riverview,PEARSON STREET SMASHBURGERS N MELTS,,,45.4199282,-75.6187496,,
riverview,Riverview,ROTISSERIE ST-HUBERT,,,45.4049818,-75.6271535,,
riverview,Riverview,ST HUBERT/HARVEY'S,,,45.4050357,-75.627105,,
riverview,Riverview,SUBWAY,,,45.4013456,-75.646419,,
riverview,Riverview,SUBWAY,,,45.4083157,-75.6576321,,
riverview,Riverview,SUBWAY,,,45.4144745,-75.6471402,,
riverview,Riverview,SUPER BITE SHAWARMA,,,45.408367,-75.6575931,,
riverview,Riverview,THAI EXPRESS,,,45.4119774,-75.6460701,,
riverview,Riverview,TIM HORTONS,,,45.4081125,-75.6578107,,
riverview,Riverview,TIM HORTONS,,,45.4036746,-75.627045,,
riverview,Riverview,TIM HORTONS,,,45.4028386,-75.6481867,,
riverview,Riverview,TIM HORTONS,,,45.4146873,-75.6437974,,
riverview,Riverview,TIM HORTONS,,,45.4112034,-75.6409101,,
riverview,Riverview,WENDY'S,,,45.4146873,-75.6437974,,
rothwell-heights-beacon-hill-north,Rothwell Heights - Beacon Hill North,ALMANAC,,,45.457309,-75.585126,,
rothwell-heights-beacon-hill-north,Rothwell Heights - Beacon Hill North,CIBUS,,,45.4547396,-75.5836579,,
rothwell-heights-beacon-hill-north,Rothwell Heights - Beacon Hill North,FETTUCCINE'S,,,45.4553317,-75.5821342,,
rothwell-heights-beacon-hill-north,Rothwell Heights - Beacon Hill North,GO KITCHEN,,,45.4553761,-75.5819723,,
rothwell-heights-beacon-hill-north,Rothwell Heights - Beacon Hill North,GOOD GRAZES,,,45.457309,-75.585126,,
rothwell-heights-beacon-hill-north,Rothwell Heights - Beacon Hill North,KONNECTION KITCHEN,,,45.4535591,-75.5843203,,
rothwell-heights-beacon-hill-north,Rothwell Heights - Beacon Hill North,MEATINGS ITINERANT FOOD VENDOR,,,45.4574613,-75.5903134,,
rothwell-heights-beacon-hill-north,Rothwell Heights - Beacon Hill North,SMOKY'S,,,45.4524844,-75.5900652,,
rothwell-heights-beacon-hill-north,Rothwell Heights - Beacon Hill North,WHOLEFOOD DELIGHTS,,,45.4535914,-75.5841833,,
rothwell-heights-beacon-hill-north,Rothwell Heights - Beacon Hill North,CUPPA CHICO,,,45.4530795,-75.58793,,
rothwell-heights-beacon-hill-north,Rothwell Heights - Beacon Hill North,SENSPLEX CAFE,,,45.4574613,-75.5903134,,
rothwell-heights-beacon-hill-north,Rothwell Heights - Beacon Hill North,BEAVERTAILS - MOBY,,,45.45961,-75.5825799,,
rothwell-heights-beacon-hill-north,Rothwell Heights - Beacon Hill North,BEAVERTAILS - MONTY,,,45.45961,-75.5825799,,
rothwell-heights-beacon-hill-north,Rothwell Heights - Beacon Hill North,CHAMOS GRILL EXPRESS,,,45.4530795,-75.58793,,
rothwell-heights-beacon-hill-north,Rothwell Heights - Beacon Hill North,CHOI'S FOOD,,,45.4542732,-75.5835943,,
rothwell-heights-beacon-hill-north,Rothwell Heights - Beacon Hill North,CROFFALO,,,45.4573198,-75.5850504,,
rothwell-heights-beacon-hill-north,Rothwell Heights - Beacon Hill North,GABRIEL PIZZA,,,45.4466301,-75.5958967,,
rothwell-heights-beacon-hill-north,Rothwell Heights - Beacon Hill North,GABRIEL PIZZA,,,45.4466301,-75.5958967,,
rothwell-heights-beacon-hill-north,Rothwell Heights - Beacon Hill North,GABRIEL PIZZA,,,45.4534644,-75.5859127,,
rothwell-heights-beacon-hill-north,Rothwell Heights - Beacon Hill North,MEATINGS BARBECUE,,,45.4560507,-75.5810733,,
rothwell-heights-beacon-hill-north,Rothwell Heights - Beacon Hill North,MEATINGS BARBECUE INC.,,,45.4560507,-75.5810731,,
rothwell-heights-beacon-hill-north,Rothwell Heights - Beacon Hill North,POP'S PANINIS,,,45.4535914,-75.5841485,,
rothwell-heights-beacon-hill-north,Rothwell Heights - Beacon Hill North,TIM HORTONS,,,45.4479253,-75.5938592,,
sandy-hill,Sandy Hill,A LA ISTANBUL TURKISH CUISINE,,,45.426578,-75.6902588,,
sandy-hill,Sandy Hill,AL SHAM RESTAURANT,,,45.4296011,-75.6832377,,
sandy-hill,Sandy Hill,BARWAAQO FOOD CENTRE,,,45.42133,-75.67231,,
sandy-hill,Sandy Hill,BOURBON ST. GRILL,,,45.42571,-75.691999,,
sandy-hill,Sandy Hill,BT CRAVINGS,,,45.4225565,-75.6833275,,
sandy-hill,Sandy Hill,CRAVINGS,,,45.4269002,-75.6896467,,
sandy-hill,Sandy Hill,CURRY AND MORE,,,45.4219934,-75.6817078,,
sandy-hill,Sandy Hill,DAINTY KITCHEN,,,45.424283,-75.674468,,
sandy-hill,Sandy Hill,DINETTE ATOMIQUE,,,45.4246393,-75.6743072,,
sandy-hill,Sandy Hill,FLOUR KITCHEN,,,45.4239593,-75.6831379,,
sandy-hill,Sandy Hill,FOOD FRENZ,,,45.426716,-75.680379,,
sandy-hill,Sandy Hill,FOOD MOOD,,,45.427102,-75.689121,,
sandy-hill,Sandy Hill,FOODINATOR,,,45.4242752,-75.6744654,,
sandy-hill,Sandy Hill,FRAGRANT NOODLES,,,45.4295406,-75.6834851,,
sandy-hill,Sandy Hill,GO-GRILL,,,45.4252741,-75.6929843,,
sandy-hill,Sandy Hill,GOVINDA'S,,,45.422437,-75.678882,,
sandy-hill,Sandy Hill,IN'S KITCHEN,,,45.4211092,-75.6779033,,
sandy-hill,Sandy Hill,JIMMY THE GREEK,,,45.42571,-75.691999,,
sandy-hill,Sandy Hill,JOEY RESTAURANT,,,45.42571,-75.691999,,
sandy-hill,Sandy Hill,MADHUBAN INDIAN CUISINE,,,45.4329494,-75.6750124,,
sandy-hill,Sandy Hill,MARGO CARIBBEAN & CANADIAN CUISINE,,,45.432881,-75.675178,,
sandy-hill,Sandy Hill,NO FORKS GIVEN,,,45.4222699,-75.6800852,,
sandy-hill,Sandy Hill,PARAMOUNT FINE FOODS,,,45.4219934,-75.6817078,,
sandy-hill,Sandy Hill,SAFI FINE FOOD,,,45.423701,-75.6757519,,
sandy-hill,Sandy Hill,SHANGHAI WONTON NOODLE RESTAURANT,,,45.427146,-75.689152,,
sandy-hill,Sandy Hill,SIGNATURES RESTAURANT,,,45.429118,-75.674738,,
sandy-hill,Sandy Hill,SUGAR AND SLICE,,,45.421328,-75.67231,,
sandy-hill,Sandy Hill,THE ALBION ROOMS,,,45.425937,-75.689032,,
sandy-hill,Sandy Hill,THE HUDSON OTTAWA,,,45.4246896,-75.6936511,,
sandy-hill,Sandy Hill,UMI TERIYAKI & SUSHI,,,45.42571,-75.691999,,
sandy-hill,Sandy Hill,BLISS TEA DT,,,45.4277221,-75.6856222,,
sandy-hill,Sandy Hill,BRIDGEHEAD,,,45.4252741,-75.6929843,,
sandy-hill,Sandy Hill,CAFE TEHRAN,,,45.4310412,-75.6797859,,
sandy-hill,Sandy Hill,COCO FRESH TEA AND JUICE,,,45.425725,-75.6816739,,
sandy-hill,Sandy Hill,DAVID'S TEA,,,45.4252741,-75.6929843,,
sandy-hill,Sandy Hill,FIGARO COFFEE HOUSE,,,45.4258342,-75.6813749,,
sandy-hill,Sandy Hill,GO CAFE FTX,,,45.4238353,-75.6824381,,
sandy-hill,Sandy Hill,GO CAFE LMX,,,45.4219732,-75.6819849,,
sandy-hill,Sandy Hill,GO CAFE TBT,,,45.4249245,-75.6870836,,
sandy-hill,Sandy Hill,GONG CHA,,,45.4252741,-75.6929843,,
sandy-hill,Sandy Hill,HAPPY GOAT COFFEE,,,45.4252795,-75.6929819,,
sandy-hill,Sandy Hill,HAPPY GOAT COFFEE COMPANY,,,45.427728,-75.680713,,
sandy-hill,Sandy Hill,JACKSON CAFE,,,45.4258206,-75.6885824,,
sandy-hill,Sandy Hill,OMNI CAFE,,,45.4228157,-75.684515,,
sandy-hill,Sandy Hill,REAL FRUIT BUBBLE TEA,,,45.4252795,-75.6929819,,
sandy-hill,Sandy Hill,SECOND CUP,,,45.4249781,-75.6843244,,
sandy-hill,Sandy Hill,SECOND CUP,,,45.4252795,-75.6929819,,
sandy-hill,Sandy Hill,SECOND CUP,,,45.4231416,-75.6841433,,
sandy-hill,Sandy Hill,STARBUCKS,,,45.4260575,-75.6907998,,
sandy-hill,Sandy Hill,STARBUCKS,,,45.4239424,-75.6872016,,
sandy-hill,Sandy Hill,STARBUCKS,,,45.4267155,-75.6801623,,
sandy-hill,Sandy Hill,TIGER SUGAR,,,45.4277221,-75.6856222,,
sandy-hill,Sandy Hill,URBAN BREW CAFE,,,45.4262996,-75.6884911,,
sandy-hill,Sandy Hill,3 BROTHERS SHAWARMA AND POUTINE,,,45.426639,-75.689626,,
sandy-hill,Sandy Hill,3 BROTHERS SHAWARMA AND POUTINE,,,45.423861,-75.680705,,
sandy-hill,Sandy Hill,3 BROTHERS SHAWARMA AND POUTINE,,,45.43175,-75.677926,,
sandy-hill,Sandy Hill,A&W,,,45.42571,-75.691999,,
sandy-hill,Sandy Hill,AMAYA EXPRESS,,,45.42571,-75.691999,,
sandy-hill,Sandy Hill,ARIANA KABAB HOUSE,,,45.430425,-75.681044,,
sandy-hill,Sandy Hill,BENTO SUSHI,,,45.4193024,-75.6786633,,
sandy-hill,Sandy Hill,BENTO SUSHI,,,45.4252795,-75.6929819,,
sandy-hill,Sandy Hill,BENTO SUSHI,,,45.4225565,-75.6833275,,
sandy-hill,Sandy Hill,BOOSTER JUICE,,,45.4252795,-75.6929819,,
sandy-hill,Sandy Hill,BURGER LOVERS,,,45.426071,-75.681714,,
sandy-hill,Sandy Hill,BURGER SHARK,,,45.4295407,-75.6834852,,
sandy-hill,Sandy Hill,BURRITO LOCO,,,45.4193024,-75.6786633,,
sandy-hill,Sandy Hill,CHELIA,,,45.4211628,-75.6724142,,
sandy-hill,Sandy Hill,CHICK-FIL-A,,,45.4252741,-75.6929843,,
sandy-hill,Sandy Hill,CHIPOTLE MEXICAN GRILL,,,45.4260575,-75.6907998,,
sandy-hill,Sandy Hill,DOMINO'S PIZZA,,,45.4270646,-75.6800536,,
sandy-hill,Sandy Hill,DZ HOUSE,,,45.4296011,-75.6832377,,
sandy-hill,Sandy Hill,FAT BASTARD BURRITO,,,45.4300254,-75.6821121,,
sandy-hill,Sandy Hill,FRESHLY SQUEEZED,,,45.42571,-75.691999,,
sandy-hill,Sandy Hill,GABRIEL PIZZA,,,45.428368,-75.68593,,
sandy-hill,Sandy Hill,GOLDEN CENTRE PIZZA,,,45.4328184,-75.6752359,,
sandy-hill,Sandy Hill,GOLDEN ONE FRIED CHICKEN,,,45.4294484,-75.6834611,,
sandy-hill,Sandy Hill,HOLY GUACAMOLE,,,45.427146,-75.689152,,
sandy-hill,Sandy Hill,HONG KONG EXPRESS,,,45.427809,-75.687085,,
sandy-hill,Sandy Hill,HOT CRISPY CHICKEN,,,45.4261204,-75.6815132,,
sandy-hill,Sandy Hill,HOT STAR LARGE FRIED CHICKEN,,,45.4264783,-75.6893123,,
sandy-hill,Sandy Hill,ISLAND FLAVA,,,45.4267408,-75.6891629,,
sandy-hill,Sandy Hill,ISLAND FLAVA,,,45.4264738,-75.6893187,,
sandy-hill,Sandy Hill,ISTANBUL RIDEAU SHAWARMA,,,45.427146,-75.689152,,
sandy-hill,Sandy Hill,JERKIES CHICKEN,,,45.4212193,-75.6723773,,
sandy-hill,Sandy Hill,KFC,,,45.42571,-75.691999,,
sandy-hill,Sandy Hill,KOTHU ROTTI,,,45.4265278,-75.6894165,,
sandy-hill,Sandy Hill,LE BAC A FRITES,,,45.4230045,-75.6846802,,
sandy-hill,Sandy Hill,MARY BROWN'S CHICKEN,,,45.4300254,-75.6821121,,
sandy-hill,Sandy Hill,MU GOONG HWA GARDEN,,,45.4297893,-75.6827599,,
sandy-hill,Sandy Hill,MUCHO BURRITO,,,45.4267155,-75.6801623,,
sandy-hill,Sandy Hill,NEW YORK FRIES,,,45.4252795,-75.6929819,,
sandy-hill,Sandy Hill,NEW YORK FRIES,,,45.4260575,-75.6907998,,
sandy-hill,Sandy Hill,NIGHT STAR PIZZA & GRILL,,,45.4259536,-75.6817381,,
sandy-hill,Sandy Hill,OKA'S GREEK AND SHAWARMA,,,45.4261291,-75.6815058,,
sandy-hill,Sandy Hill,PANAGO PIZZA,,,45.4309838,-75.6801028,,
sandy-hill,Sandy Hill,PHO ONG THIN,,,45.427097,-75.688977,,
sandy-hill,Sandy Hill,PIZZA 800,,,45.4193024,-75.6786633,,
sandy-hill,Sandy Hill,PIZZA LOVERS,,,45.4259623,-75.6817306,,
sandy-hill,Sandy Hill,PIZZA PIZZA,,,45.4291223,-75.6840389,,
sandy-hill,Sandy Hill,PIZZA STUDIO,,,45.425725,-75.6816739,,
sandy-hill,Sandy Hill,SHAWARMA PALACE,,,45.4248879,-75.6898389,,
sandy-hill,Sandy Hill,SHAWARMA PALACE,,,45.4309601,-75.6799075,,
sandy-hill,Sandy Hill,SMOKE'S POUTINERIE,,,45.4268305,-75.6892294,,
sandy-hill,Sandy Hill,SOUTH ST. BURGER,,,45.4266734,-75.6800281,,
sandy-hill,Sandy Hill,SUBWAY,,,45.4232286,-75.6867694,,
sandy-hill,Sandy Hill,SUBWAY,,,45.426071,-75.681714,,
sandy-hill,Sandy Hill,SUBWAY,,,45.42571,-75.691999,,
sandy-hill,Sandy Hill,SUPER CRUNCH TANGHULU,,,45.4246936,-75.6907319,,
sandy-hill,Sandy Hill,SUSHIMAN,,,45.4267155,-75.6801623,,
sandy-hill,Sandy Hill,TAHINIS,,,45.4258604,-75.6812365,,
sandy-hill,Sandy Hill,THAI EXPRESS,,,45.422061,-75.681662,,
sandy-hill,Sandy Hill,THAI EXPRESS,,,45.42571,-75.691999,,
sandy-hill,Sandy Hill,THAI EXPRESS,,,45.4267155,-75.6801623,,
sandy-hill,Sandy Hill,THE ORIGINAL BAJA BURGER SHACK,,,45.425336,-75.6916765,,
sandy-hill,Sandy Hill,THE PALACE OTTAWA,,,45.4268828,-75.6896799,,
sandy-hill,Sandy Hill,TIM HORTONS,,,45.427809,-75.687085,,
sandy-hill,Sandy Hill,TIM HORTONS,,,45.4193024,-75.6786633,,
sandy-hill,Sandy Hill,TIM HORTONS,,,45.422061,-75.681662,,
sandy-hill,Sandy Hill,TIM HORTONS,,,45.4229185,-75.6840749,,
sandy-hill,Sandy Hill,TIM HORTONS,,,45.42571,-75.691999,,
south-keys,South Keys,AFC ZENSHI AT LOBLAW #1188,,,45.3573106,-75.6566293,,
south-keys,South Keys,DELIVERY SUSHI,,,45.353268,-75.64878,,
south-keys,South Keys,DI NOODLE,,,45.353268,-75.64878,,
south-keys,South Keys,KS ON THE KEYS,,,45.3533241,-75.6521012,,
south-keys,South Keys,LEVANTE-HUNT CLUB MANOR,,,45.3552188,-75.6466325,,
south-keys,South Keys,MILANO PIZZERIA,,,45.353268,-75.64878,,
south-keys,South Keys,NAOKI SUSHI,,,45.354899,-75.6547546,,
south-keys,South Keys,SONA THE INDIAN KITCHEN,,,45.3527558,-75.650697,,
south-keys,South Keys,TASHA'S FINE FOODS,,,45.3548241,-75.6492043,,
south-keys,South Keys,THAI LANNA CUISINE,,,45.3548241,-75.6492043,,
south-keys,South Keys,THAI LANNA CUISINE,,,45.3548241,-75.6492043,,
south-keys,South Keys,STARBUCKS,,,45.3556337,-75.6546138,,
south-keys,South Keys,AFRICAN BBQ HOUSE/BOMBAY GARDEN,,,45.3548241,-75.6492043,,
